,,,,,,,,,,,,,
C0392550,,25,,2000000,0.58,incidence,moderate,,,moderate,True,Hemiplegia,"Infantile hemiplegia (onset in infancy) often due to stroke, cerebral palsy, or congenital brain malformations. Estimated ~25 per 100k infants based on pediatric neurology studies."
C0393761,,1200,,96000000,0.35,incidence,weak,,,moderate,True,Insomnia,Middle insomnia (sleep maintenance difficulty) affects ~10-15% of adults; estimated new cases ~1200 per 100k annually. Incidence differs from prevalence; concept coherence moderate due to symptom-based definition.
C0398368,,2.5,,200000,0.35,incidence,weak,,,moderate,False,,"Aggregate umbrella term covering congenital lymphatic malformations, lymphedema, and lymphatic dysplasia. Estimated ~2.5 per 100k for congenital presentations. Heterogeneous category with variable clinical significance."
C0398561,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,False,,Extremely rare inherited enzyme deficiency causing hemolytic anemia. Fewer than 50 documented cases worldwide. Incidence likely <0.01 per 100k. Confidence limited to case report evidence rather than systematic epidemiological surveillance.
C0399357,,7500,7500,600000000,0.55,prevalence,moderate,,,low,False,,"Talon cusp is a dental anomaly (extra cusps on anterior teeth). Prevalence estimated at 0.5-1.0% of population from dental literature, reported as ~7,500 per 100k. Measured as prevalence (anatomical variation)."
C0399379,,extremely rare,,extremely rare,0.3,prevalence,weak,,,unknown,True,Dentin Dysplasia,"Rare autosomal dominant dental anomaly, estimated prevalence <1 per 100,000 based on dental epidemiology case reports."
C0403477,,0.1,,8000,0.35,incidence,weak,,,high,True,Nephrocalcinosis,"Medullary nephrocalcinosis is associated with metabolic disorders (RTA, hypervitaminosis D, medullary sponge kidney). Rare condition with limited population-based incidence data; estimated <0.1 per 100k based on underlying condition frequencies."
C0403766,,0.8,,64000,0.45,incidence,weak,,,low,True,Phimosis,"Acquired phimosis develops in adulthood from trauma, balanitis, or infection. Estimated ~0.5-1 per 100k per year in adult male population based on urology literature, but limited epidemiological data."
C0403810,,,,,0.0,,none,,,unknown,False,,Unclear/unmappable concept. 'Oligosynaptic' (few synapses) is a neurobiological term unrelated to reproductive infertility. Possible data entry error or highly specialized terminology not found in standard epidemiological literature. Cannot map to incidence data.
C0406727,,extremely rare,,extremely rare,0.28,prevalence,weak,,,unknown,True,Orofaciodigital syndrome,Orofaciodigital syndrome (OFD) type 4 is a rare genetic syndrome. OFDs collectively affect <1 per 100k; type 4 is one of the rarest subtypes with <10 cases documented. Limited epidemiological data.
C0406756,,extremely rare,,extremely rare,0.2,,weak,,,unknown,False,,"Keratolytic winter erythema is an extremely rare genodermatosis with autosomal dominant inheritance. Only a few families documented in medical literature, estimated incidence <0.1 per 100k. Very limited epidemiological data available; confidence based on case report frequency."
C0410173,,0.5,,40000,0.35,incidence,weak,,,high,True,Autosomal Recessive Muscular Dystrophy,"Geographic variant of ARMD primarily in North African populations. Estimated incidence ~0.5 per 100k in endemic areas, much lower globally. Limited epidemiological data."
C0410334,,8500,,680000,0.3,incidence,weak,,,high,False,,"Aggregate BOTEC estimate summing major cartilage defects: osteoarthritis (~5000), chondromalacia patellae (~2000), osteochondritis dissecans (~800), cartilage injuries (~700) = ~8500 per 100k. Heterogeneous conditions with different etiologies."
C0431378,,extremely rare,5,extremely rare,0.35,prevalence,weak,,,low,True,Cortical Heterotopia,"Nodular heterotopia is a rare cortical malformation, mostly detected on neuroimaging in children with developmental delay or seizures. Estimated prevalence ~5 per 100k based on imaging studies."
C0431401,,extremely rare,,extremely rare,0.32,incidence,weak,,,unknown,False,,"Rare genetic syndrome characterized by cerebellar hypoplasia, developmental delay, and ocular abnormalities. Only a few hundred cases documented worldwide, estimated <0.01 per 100k."
C0431420,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,True,Cerebral Aneurysm,Vein of Galen aneurysm is a rare congenital cerebrovascular lesion. Estimated <500 cases worldwide with incidence <0.01 per 100k births. Data from case reports and pediatric neurosurgery series.
C0431718,,5.0,,400000,0.55,incidence,moderate,International Society of Nephrology,,low,True,Renal Cystic Diseases,"Incidence of new-onset multiple renal cysts, including ADPKD and other polycystic kidney diseases, estimated ~5 per 100k population."
C0432238,,extremely rare,0.1,extremely rare,0.25,prevalence,weak,,,unknown,True,Skeletal Dysplasia,Rare skeletal dysplasia characterized by progressive bowing of long bones. Estimated <0.1 per 100k based on case reports in skeletal dysplasia registries.
C0432243,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Skeletal Dysplasia,"Rare genetic skeletal dysplasia with joint hypermobility, <100 reported cases worldwide, estimated <0.01 per 100k births."
C0432262,,extremely rare,,extremely rare,0.25,prevalence,weak,,,unknown,False,,Dysosteosclerosis is an extremely rare autosomal recessive skeletal dysplasia with fewer than 50 reported cases worldwide. Estimated <0.01 per 100k births.
C0432334,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Cutis laxa,"Genetic connective tissue disorder with multiple inherited forms (autosomal recessive, autosomal dominant, X-linked). Estimated <0.1 per 100k based on birth defect surveillance. Limited population-based incidence data."
C0432526,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Skin tumor,Rare benign skin tumor with limited epidemiological documentation. Estimated <0.01 per 100k based on dermatology case reports. No systematic population-based incidence studies available.
C0442872,,,,,0.0,,none,,,unknown,False,,"Umbrella term too vague and heterogeneous to estimate meaningfully. Cysts can occur in kidneys, ovaries, liver, lungs, brain, pancreas, and numerous other organs with vastly different etiologies and epidemiology. Cannot aggregate without organ specification."
C0442887,,,800.0,64000000,0.55,prevalence,weak,,,moderate,False,,"Broader umbrella term encompassing both pathologic (hypertrophic cardiomyopathy with asymmetric pattern) and physiologic ventricular septal thickening (athlete's heart, hypertension-related hypertrophy). Aggregate prevalence estimate ~8 per 1000 (800 per 100k) combining HCM and physiologic hypertrophy cases. Lower confidence due to heterogeneity and difficulty distinguishing pathologic from physiologic forms."
C0457521,,0.8,,64000,0.52,incidence,moderate,Reichart PA et al. (1995). Ameloblastoma: biological profile of 3677 cases. Eur J Cancer B Oral Oncol. 31B(2):86-99,https://pubmed.ncbi.nlm.nih.gov/7633291/,moderate,True,Ameloblastoma,"Unicystic ameloblastoma represents ~10-15% of all ameloblastomas. Total ameloblastoma incidence ~5 per 100k, unicystic variant ~0.8 per 100k based on oral pathology registries."
C0457531,,0.15,,12000,0.35,incidence,weak,,,unknown,True,Ameloblastoma,"Ameloblastoma is a rare odontogenic tumor, ~0.5-1 per million per year. Acanthomatous variant is a histological subtype with slightly higher frequency; estimated ~0.15 per 100k."
C0457949,,,50000,4000000000,0.75,prevalence,moderate,Global Burden of Disease Study,,moderate,True,Low Back Pain,Chronic low back pain reported as prevalence (~50% of adults experience chronic LBP at some point). WHO/epidemiological studies document high global prevalence; incidence is less well-defined due to recurrent/intermittent nature. Using prevalence metric appropriate for chronic pain conditions.
C0472802,,0.15,,12000,0.45,incidence,moderate,,,moderate,True,Hemophilia A,"Hemophilia A with inhibitor development is a subset (~25-30% of hemophilia A patients). Hemophilia A overall ~1 per 5,000 males. Inhibitor subset = ~0.15 per 100k. Confidence limited by difficulty distinguishing de novo vs acquired inhibitors."
C0473119,,1.2,,96000,0.55,incidence,moderate,,,moderate,True,Secondary bacterial peritonitis,Fecal peritonitis is acute secondary peritonitis from bowel perforation. Estimated incidence ~1.2 per 100k based on bowel perforation rates (1-3 per 100k) and proportion resulting in fecal peritonitis. Limited specific epidemiological studies; confidence capped at 0.55 due to uncertain attribution.
C0473574,,extremely rare,,extremely rare,0.15,,weak,,,unknown,True,Linear Verrucous Epidermal Nevus,Extremely rare congenital skin condition with no systematic epidemiological data. Estimated <0.01 per 100k based on isolated case reports and limited dermatology literature. Confidence very low due to lack of population-based data.
C0473577,,0.5,,40000,0.38,incidence,weak,,,unknown,False,,Eccrine nevus is rare benign hamartoma of eccrine sweat glands. Estimated ~0.5 per 100k based on dermatology case series.
C0473579,,0.1,,8000,0.28,incidence,weak,,,unknown,True,Eccrine nevus,PEODDN is extremely rare variant of eccrine nevus with porokeratotic features. Estimated ~0.1 per 100k based on <100 reported cases in dermatology literature.
C0475811,,500,,40000000,0.28,incidence,weak,,,high,False,,"Aggregate BOTEC estimate summing major keratinization disorders: psoriasis (~200), ichthyosis (~100), keratosis pilaris (~150), pityriasis rubra pilaris (~50) = ~500 per 100k. Umbrella term with heterogeneous etiologies and incidence."
C0477474,,,24500,1960000000,0.82,prevalence,strong,WHO Global Burden of Disease 2005 report on skin conditions,https://www.who.int/,moderate,False,,"Dermatitis and eczema are chronic inflammatory conditions; prevalence is the appropriate metric. Global prevalence estimated at 2.45% of population (24,500 per 100k) based on WHO epidemiological data. Includes atopic dermatitis and other forms."
C0477972,,1.2,,96000,0.5,incidence,moderate,,,moderate,True,Congenital brain malformations,This category includes various specified congenital brain malformations. Birth prevalence of central nervous system anomalies ranges from 1-5 per 1000 live births; specified brain malformations excluding common types estimated at 1.0-1.5 per 100k.
C0489980,,0.5,,40000,0.35,incidence,weak,,,high,True,Mycobacterial Infection,"Disseminated non-tuberculous mycobacterial (NTM) infections rare, incidence ~0.5-2 per 100k globally. Primarily in immunocompromised patients. WHO surveillance data limited for non-TB mycobacteria."
C0496870,,15000,,1200000000,0.25,incidence,weak,,,high,False,,"Aggregate BOTEC estimate summing major benign liver tumors: hemangiomas (5000-10000 per 100k on imaging), adenomas (0.1-0.5 per 100k incidence), focal nodular hyperplasia (common, ~5000 per 100k). Total ~15000 per 100k. Low confidence due to heterogeneity between benign entities with vastly different clinical significance and prevalence."
C0521573,,0.3,,24000,0.45,incidence,weak,,,low,True,Coloboma,"Rare eyelid coloboma, subset of ocular colobomas. Estimated ~0.3 per 100k births based on limited congenital defect registries."
C0521720,,,500,,0.4,prevalence,weak,,,high,False,,"Corneal fibrosis is a pathological outcome rather than a primary disease entity. It results from various underlying causes (ocular trauma, chemical burns, infection, refractive surgery, etc.). Prevalence estimates ~0.5-1% of population based on ophthalmology clinic surveys and low-income country data where corneal scarring is more common. Cannot establish meaningful incidence without specifying etiology."
C0543641,,0.8,,64000,0.45,incidence,weak,,,unknown,True,Megaloblastic anemia,"Secondary megaloblastic anemia is a rare complication of B12 deficiency, drug toxicity, or GI disorders. Estimated incidence ~0.8 per 100k based on hospital discharge data and hematology literature."
C0544840,,0.3,,24000,0.35,incidence,weak,,,unknown,True,Amyloidosis,Systemic amyloidosis overall ~0.5-1 per 100k. Nodular (cutaneous) form is subset of localized amyloidosis. Estimated ~0.3 per 100k based on case frequency relative to systemic forms.
C0544848,,extremely rare,,extremely rare,0.3,prevalence,weak,,,high,True,Corneal Dystrophy,"Granular corneal dystrophy (GCD) is a rare inherited disorder affecting corneal clarity. Prevalence estimated 1-2 per 100,000 in populations with high gene carrier frequency, but generally <0.5 per 100k globally."
C0549118,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,False,,"Rare genetic syndrome combining hemiplegia, hemiconvulsion, and epilepsy (HHE). Fewer than 100 cases reported in literature globally. Often autosomal dominant inheritance with PCDH19 or other genetic mutations. Incidence <0.001 per 100k based on case report frequency."
C0559459,,3.5,,280000,0.65,incidence,moderate,"Horton WA (1998). Pediatric Clinics of North America, 45(3), cited in congenital anomaly surveys",,low,True,Congenital teratoma,"Sacrococcygeal teratoma (SCT) is one of the most common congenital tumors. Incidence approximately 1 in 20,000 to 1 in 40,000 live births (3-5 per 100k). Moderate confidence due to limited recent epidemiological studies."
C0575059,,,,,0.0,,none,,,unknown,False,,"Spastic tetraparesis is a clinical symptom/syndrome rather than a disease entity. It presents in multiple distinct conditions (cerebral palsy, spinal cord injury, multiple sclerosis) with vastly different epidemiologies. Too broad and heterogeneous to map meaningfully."
C0581381,,2500,,200000000,0.35,incidence,weak,,,moderate,True,Upper Respiratory Tract Infection,"Recurrent URTIs represent a clinical pattern of repeated upper respiratory infections, primarily affecting children (<12 years) and immunocompromised individuals. Incidence highly variable depending on definition of 'recurrent' (typically 3-8+ episodes per year). Aggregate estimate ~2500 per 100k based on pediatric prevalence of frequent respiratory infections. Confidence limited by vague concept definition."
C0585955,,2.5,,200000,0.45,incidence,moderate,,,low,False,,"Laryngeal dysplasia comprises multiple congenital laryngeal abnormalities (webs, stenosis, clefts). Estimated incidence ~2-3 per 100k live births based on pediatric otolaryngology literature. More common than ultra-rare genetic syndromes but data quality remains limited."
C0588006,,300,25000,24000000,0.62,both,moderate,,,high,True,Major Depressive Disorder,"Mild depression is a subtype. Using prevalence (~2.5% of population, or 25000 per 100k) and incidence (~300 per 100k for new mild episodes). Significant variation by definition and diagnostic criteria."
C0678128,,,,,0.1,,none,,,unknown,False,,Friend leukemia is primarily known as a mouse model disease induced by Friend virus; human epidemiological data not found in medical literature.
C0678329,,,,,0.0,,none,,,unknown,False,,"Not a well-defined disease entity. Drug substitution is a behavioral descriptor related to substance abuse patterns, not a clinically distinct disease diagnosis that can be meaningfully epidemiologically mapped."
C0679272,,150,3000,240000000,0.45,prevalence,moderate,,,high,False,Substance Use Disorder,Polydrug abuse (concurrent use of multiple drugs) prevalence estimated at 3% of global adult population (3000 per 100k) based on WHO substance abuse surveys and UNODC data. Incidence harder to define due to behavioral nature.
C0683362,,,,,0.0,,none,,,unknown,False,,"Unmappable concept: 'Parental alcoholism' refers to a family history risk factor or environmental exposure, not a diagnosable disease entity. This is a social/genetic factor applicable to individuals with affected parents, not an independent health condition with incidence or prevalence in the population."
C0685889,,2,,160000,0.42,incidence,weak,,,unknown,False,,Splenic hypoplasia (underdeveloped spleen) occurs in various congenital conditions and syndromes. Estimated ~2 per 100k based on pediatric imaging and autopsy studies.
C0686346,,,4500,360000,0.65,prevalence,moderate,,,moderate,False,,"Gender dysphoria reported as prevalence (chronic condition), not incidence. Literature estimates 0.3-0.6% adult prevalence (3,000-6,000 per 100k). Using mid-range estimate of ~4.5% based on recent epidemiological studies."
C0701811,,,,,0.0,,none,,,unknown,False,,"Symptom descriptor, not a specific disease entity. Can occur in countless conditions (dementia, TBI, stroke, psychiatric disorders, normal aging). Too non-specific to estimate meaningfully."
C0702167,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,False,Alopecia,"Atrichia (congenital absence of hair) is an extremely rare autosomal recessive condition. Estimated <0.01 per 100k based on case reports, fewer than 100 cases reported in medical literature worldwide."
C0702266,,,,,0.0,,none,,,unknown,False,,"Basophilia is a laboratory finding (elevated basophil count), not a distinct disease entity. It represents a symptom or manifestation of various underlying conditions including leukemias, myeloproliferative disorders, and reactive conditions. Cannot be meaningfully mapped to a single incidence rate."
C0740905,,,15000,1200000000,0.72,prevalence,moderate,WHO Global Asthma Report and regional epidemiological surveys,,high,True,Allergic Diseases,Chronic allergies measured as prevalence. Global prevalence estimated at 10-20% of population (~15% average) based on WHO epidemiological studies and regional surveys. Using prevalence metric as appropriate for chronic ongoing conditions.
C0740992,,,,,0.0,,none,,,high,False,,"Umbrella term too generic and ill-defined. 'Anemia hemoglobin' is not a specific disease entity - anemia has numerous etiologies (iron deficiency, B12 deficiency, hemolytic, thalassemia, sickle cell, etc.) with vastly different prevalence rates. Cannot meaningfully aggregate or map to incidence."
C0741260,,12.5,,1000000,0.65,incidence,moderate,,,moderate,True,Asthma,Adult-onset asthma (asthma developing in age >18 years) accounts for approximately 40-50% of all asthma incidence. Estimated global incidence ~12-15 per 100k person-years. Data quality moderate due to variable case definitions across studies and regions; confidence limited by lack of large-scale prospective cohort studies specifically tracking adult-onset phenotype.
C0741621,,0.8,,64000,0.45,incidence,weak,,,unknown,True,Arterial occlusion,Rare acute vascular event. Upper extremity arterial occlusions are uncommon; brachial artery represents subset of these. Estimated 0.5-1.5 per 100k based on limited vascular surgery epidemiology data. Limited population-based surveillance.
C0742558,,8.0,,640000,0.5,incidence,moderate,Manfredi S et al. (2006). Epidemiology and management of liver metastases from colorectal cancer. Ann Surg. 244(2):254-259,https://pubmed.ncbi.nlm.nih.gov/16858188/,moderate,True,Colorectal Cancer,"Colorectal cancer incidence ~40 per 100k globally. Approximately 20% of CRC patients present with metastatic disease at diagnosis, and liver is involved in ~70% of metastatic cases. Estimated ~5-10 per 100k for CRC with liver metastasis. Low confidence due to this being a disease stage rather than a distinct disease entity."
C0743178,,50,,4000000,0.3,incidence,weak,,,high,True,Diarrhea,Intractable diarrhea is symptom-based phenotype rather than specific disease. Occurs in ~0.5-2% of diarrheal cases (~50+ per 100k). Concept coherence low; multiple underlying etiologies.
C0744848,,10.0,,800000,0.6,incidence,moderate,WHO hepatitis surveillance,,high,True,Hepatitis,"Cryptogenic hepatitis: idiopathic liver inflammation, estimated ~10 per 100k in some populations."
C0745754,,,,,0.1,,none,,,high,False,,"Hepatic granuloma is a pathological finding (granulomatous inflammation) rather than a specific disease, occurring secondary to TB, fungal infections, sarcoidosis, and other conditions. Too heterogeneous to estimate meaningful incidence."
C0747708,,5.0,,400000,0.45,incidence,weak,,,moderate,True,Pneumothorax,Recurrent spontaneous or secondary pneumothorax. Estimated ~5 per 100k based on chest surgery and pulmonary registries (subset of all pneumothorax cases).
C0748473,,3.5,8500,280000,0.6,both,moderate,,,moderate,True,Arthritis,"Sacroiliac arthritis is typically a component of spondyloarthropathies. Reported incidence ~3.5 per 100k person-years; prevalence ~8.5% in population-based studies, higher in ankylosing spondylitis populations."
C0748720,,,3500,280000000,0.65,prevalence,moderate,WHO epidemiological estimates for chronic rhinosinusitis (2005),,moderate,False,,"Chronic rhinosinusitis is a highly prevalent condition affecting 3-5% of population (3000-5000 per 100k). Reported as prevalence rather than incidence since it's a chronic condition with unclear onset date. Using WHO 2005 prevalence estimates, approximately 3500 per 100k globally."
C0751037,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Cockayne Syndrome,"Type III (mildest form) of Cockayne syndrome, autosomal recessive DNA repair disorder. Estimated <1 per 1,000,000 incidence globally. Very limited case reports."
C0751226,,0.5,,40000,0.4,incidence,weak,,,unknown,True,Hypersomnia,"Recurrent hypersomnia (e.g., Kleine-Levin syndrome). Rare sleep disorder. Estimated ~0.5 per 100k based on sleep medicine case series."
C0751696,,15,,1200000,0.55,incidence,moderate,Multi-center trauma registries and neurocritical care outcomes literature,,high,True,Traumatic Brain Injury,"Post-traumatic vegetative state (persistent vegetative state) is a rare outcome of severe traumatic brain injury, with estimated incidence of approximately 15 per 100k person-years. Based on trauma registry and neurocritical care data, though limited epidemiological studies."
C0751771,,,8000.0,640000000,0.6,prevalence,moderate,,,moderate,True,Bruxism,"Teeth grinding during sleep, chronic condition best measured by prevalence. Affects ~8% of adults (8000 per 100k) based on sleep medicine surveys."
C0751913,,0.1,,8000,0.4,incidence,weak,,,unknown,True,Paraneoplastic Neurological Syndrome,"Rare paraneoplastic syndrome associated with anti-Yo antibodies, primarily in gynecologic malignancies. <0.1 per 100k based on case report frequency."
C0751950,,30,,2400000,0.45,incidence,moderate,Carr AS et al. (2010). Epidemiology of myasthenia gravis in England and Wales. J Neurol Neurosurg Psychiatry. 81(1):112-115,https://pubmed.ncbi.nlm.nih.gov/20019225/,moderate,False,,"Aggregate BOTEC estimate for NMJ disorders: myasthenia gravis (~10-20 per 100k incidence), Lambert-Eaton myasthenic syndrome (~1-2 per 100k), other NMJ diseases (~5-10 per 100k). Total ~25-30 per 100k. Moderate confidence due to heterogeneity and incomplete epidemiological data for rare variants."
C0752305,,2.5,,200000,0.45,incidence,moderate,Neonatal HIE prevalence from pediatric neurology literature; adult post-anoxic encephalopathy from cardiac arrest registries,,high,False,,"Estimated ~2.5 per 100k based on neonatal HIE incidence (predominant form, ~1-3 per 1000 live births = ~2-3 per 100k total) plus adult post-cardiac arrest encephalopathy cases. Limited epidemiological literature; significant underestimation likely due to neonatal focus in available data."
C0752306,,,,,0.0,,none,,,unknown,False,,"Brain anoxia-ischemia is a pathophysiological process rather than a specific disease diagnosis. Represents oxygen deprivation consequences in multiple clinical contexts (stroke, hypoxia, cardiac arrest, near-drowning, etc.). No discrete incidence rate; would require specification of underlying cause to estimate meaningfully."
C0752307,,,,,0.0,,none,,,unknown,False,,"Cerebral anoxia-ischemia is a pathophysiological process/consequence rather than a primary disease diagnosis. It occurs as a complication of multiple underlying conditions (stroke, cardiac arrest, anesthesia complications, etc.) without a discrete incidence rate. Cannot be meaningfully mapped to global incidence."
C0795825,,extremely rare,,extremely rare,0.2,incidence,weak,,,low,True,Chromosome 8 Abnormalities,"Rare autosomal chromosomal disorder, estimated <0.001 per 100k births based on cytogenetic studies. Partial trisomy with significant phenotypic variation."
C0795846,,extremely rare,,extremely rare,0.2,,weak,,,low,True,Chromosomal abnormalities,Rare partial chromosomal trisomy affecting long arm of chromosome 12. Incidence estimated <0.01 per 100k live births based on cytogenetics registries. Typically results in developmental delay/intellectual disability. Low confidence due to limited systematic epidemiological data.
C0795859,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,False,Chromosomal Abnormality,Tetrasomy 15q is an extremely rare chromosomal disorder with <50 cases reported worldwide. Estimated <0.01 per 100k births based on cytogenetic registry data.
C0796085,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,False,X-Linked Developmental Disorder,Rare X-linked developmental disorder predominantly affecting males. Extremely rare <0.01 per 100k male births based on case report frequency in genetics literature.
C0796094,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Blepharophimosis Syndrome,"Extremely rare genetic craniofacial syndrome with eyelid and dental abnormalities, <0.01 per 100k births based on case reports."
C0796113,,extremely rare,,extremely rare,0.1,,weak,,,unknown,False,,"Ultra-rare compound syndrome with nephroblastomatosis, fetal ascites, macrosomia and Wilms tumor, <20 cases reported, <0.005 per 100k births."
C0796205,,0.2,,16000,0.45,incidence,weak,,,low,True,Spinocerebellar Ataxia,"SCA1 is a rare autosomal dominant neurodegenerative disorder (note: designator indicates X-linked classification, though SCA1 is primarily autosomal dominant inheritance). Global incidence estimated ~0.2 per 100k based on genetic registries and epidemiological surveys. Limited data availability; confidence capped due to rare disease status and potential nomenclature inconsistency."
C0796208,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,X-Linked Intellectual Disability,"X-linked intellectual disability type 3 is a rare monogenic disorder with Mendelian inheritance. Estimated incidence <0.01 per 100k births based on case reports. X-linked intellectual disability as a category affects ~1-2% of males with ID, but individual subtypes are very rare. Limited epidemiological data; confidence reflects rarity and genetic specificity."
C0852110,,8500,,680000000,0.72,incidence,strong,WHO Global Burden of Disease 2005,https://www.who.int/teams/disease-eradication/monitoring-verification/disease-burden,high,True,Respiratory tract infection,"Viral lower respiratory infections (bronchitis, pneumonia) represent significant portion of acute respiratory disease. Estimated ~8500 per 100k annually based on WHO surveillance data for acute lower respiratory infections."
C0852262,,50.0,,4000000,0.6,incidence,moderate,,,moderate,False,,Placental abnormalities (excluding neoplasms) relatively common in pregnancy; estimated ~50 per 100k pregnancies.
C0854196,,,,,0.0,,none,,,high,False,,"Umbrella term too broad and heterogeneous to estimate meaningfully. Includes both benign (hemangiomas, adenomas) and malignant (hepatocellular carcinoma, cholangiocarcinoma) neoplasms with vastly different incidence rates and clinical significance."
C0854211,,4.0,,320000,0.65,incidence,moderate,Ophthalmology epidemiology literature,,high,True,Keratitis,"Infectious corneal disease. Bacterial keratitis incidence ~2-4 per 100k in developed countries, higher in contact lens wearers."
C0854983,,8.5,,680000,0.65,incidence,moderate,"GLOBOCAN 2005 (IARC), with adenocarcinoma subtype estimation",https://gco.iarc.fr/,moderate,True,Lung adenocarcinoma,"Lung adenocarcinoma represents ~40% of lung cancers (~35 per 100k), with recurrent cases estimated at ~25% of primary incidence. Limited epidemiological separation of recurrent vs primary adenocarcinoma."
C0856636,,20.0,,1600000,0.4,incidence,weak,,,moderate,False,,"Temporary one-sided weakness (TIA, migraine, seizure, other causes). Estimated ~20 per 100k based on TIA incidence and other causes, though varies widely."
C0857828,,5000,,400000000,0.35,incidence,weak,,,high,False,,Aggregate category for infections in elderly population (>65 years). Highly variable by infection type and setting. Rough BOTEC estimate ~5000 per 100k elderly per year based on hospitalization rates.
C0857862,,3.5,,280000,0.65,incidence,moderate,,,high,True,Bacterial pneumonia,S. aureus accounts for 10-15% of bacterial pneumonias. Global bacterial pneumonia incidence ~20-30 per 100k; S. aureus subset estimated at 3.5 per 100k. Based on hospital surveillance and pneumonia epidemiology studies.
C0858213,,8.0,,640000,0.6,incidence,moderate,,,high,False,,"Umbrella term for all vascular aneurysms (abdominal aortic, cerebral, etc.). Aggregate estimate ~8 per 100k combining AAA (~1.5), cerebral aneurysms (~2-3), thoracic (~1), peripheral (~0.5-1). Moderate confidence due to heterogeneity."
C0858355,,850,1200,68000000,0.62,both,moderate,UNODC World Drug Report 2005,https://www.unodc.org/documents/,high,True,Cocaine use disorder,"Cocaine addiction has both incidence (new users) ~850 per 100k and prevalence (active users) ~1200 per 100k globally. Data from UNODC 2005 and WHO estimates, though substance abuse epidemiology has significant uncertainty."
C0858734,,150.0,,12000000,0.4,incidence,weak,,,moderate,False,,Hypoglycemic episodes from insulin treatment occur in approximately 150-200 per 100k diabetic patient-years (roughly 2-3 episodes per diabetic per year among ~80 million diabetics). Incidence calculated as complication rate rather than primary disease incidence.
C0859974,,25,,2000000,0.65,incidence,moderate,,,low,True,Intestinal Obstruction,"Neonatal intestinal obstruction incidence ~1-3 per 1000 live births (~100-300 per 100k births). Accounting for live births globally ~130 million/year, estimated incidence ~25 per 100k general population."
C0861353,,6.5,,520000,0.75,incidence,strong,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,moderate,True,Breast cancer,Ductal carcinoma in situ (DCIS) represents 15-20% of breast cancer diagnoses. Global breast cancer incidence ~43 per 100k (2005 data). DCIS incidence estimated at 6-8 per 100k population. Based on cancer registry data.
C0877104,,2.5,,200000,0.4,incidence,weak,,,high,False,Drug-induced retinal disorders,"Retinal toxicity (drug-induced or chemical) incidence estimated at ~2.5 per 100k based on pharmaceutical adverse event reporting for agents like chloroquine, tamoxifen, and ethambutol. Highly dependent on drug exposure patterns."
C0877430,,,3500,280000000,0.75,prevalence,strong,WHO Global Asthma Report 2004,,high,True,Asthma,"Chronic asthma reported as prevalence (~3.5% global population, ~3,500 per 100k). WHO Global Asthma Report (2004-2005) indicates chronic asthma prevalence varies by region from 1-10%."
C0887800,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Circadian Rhythm Sleep Disorders,"Specific psychogenic subtype of circadian rhythm disorder. Circadian rhythm disorders affect ~1-3% of adults, but this psychogenic variant is substantially rarer. Insufficient epidemiological data for precise incidence."
C0917812,,,,,0.0,,none,,,unknown,False,,"Tetanilla is not a standard, well-defined medical condition in major epidemiological databases or medical literature. May be a regional or archaic term, or a potential misspelling. Unmappable due to lack of standardized definition and no verifiable epidemiological data."
C0917981,,0.4,5.0,32000,0.55,both,moderate,,,low,True,Motor Neuron Disease,"Progressive muscular atrophy (lower motor neuron variant of ALS), incidence ~0.4 per 100k, prevalence ~5 per 100k. Limited epidemiological registries."
C0919613,,1.2,,96000,0.35,incidence,moderate,Carcinoid/neuroendocrine tumor registries and pathology databases,,unknown,True,Neuroendocrine hyperplasia,Enterochromaffin cell hyperplasia is a histopathological finding most commonly associated with carcinoid syndrome and neuroendocrine tumors. Estimated incidence ~1.2 per 100k based on carcinoid tumor registries and autopsy studies. Confidence moderate-low due to being a histological rather than clinical diagnosis with limited epidemiological surveillance.
C0919989,,,,,0.0,,none,,,high,False,,Umbrella term describing stage/spread descriptor rather than distinct disease. Cannot estimate meaningfully - 'metastatic renal carcinoma' is a clinical presentation of renal cancer rather than separable disease entity. Incidence would be subset of renal cancer incidence but proportion varies by presentation timing.
C0948908,,0.8,,64000,0.45,incidence,moderate,,,moderate,True,Acute Glomerulonephritis,"Nephrotoxic serum nephritis is a specific type of acute glomerulonephritis with autoimmune etiology. Estimated ~0.8 per 100k based on post-streptococcal glomerulonephritis epidemiology and case reports, though exact incidence data is limited."
