cui,cui_name,incidence_per_100k,prevalence_per_100k,metric_type,total_cases_per_year,confidence,data_quality,geographic_variation,is_subtype,parent_disease,reasoning,source,source_url,source_type
C0278716,Neuroendocrine carcinoma of lung,1.35,,incidence,108000,0.82,True,Lung neoplasm,"Lung neuroendocrine carcinomas represent 20-25% of lung malignancies. SEER database studies show incidence increased from 0.3 per 100k (1973) to 1.35 per 100k (2004). Large cell neuroendocrine carcinoma specifically ~0.3 per 100k, carcinoid tumors ~0.7-1.0 per 100k. Using overall pulmonary NEN incidence of ~1.35 per 100k.",strong,moderate,False,2004,Incidence and Survival Outcomes in Patients with Lung Neuroendocrine Neoplasms in the United States - PMC8067543; SEER surveillance data 1973-2004,https://pmc.ncbi.nlm.nih.gov/articles/PMC8067543/,registry
C0278882,Stage III Cutaneous Melanoma AJCC v6,3.5,,incidence,280000,0.72,True,Cutaneous Melanoma,"Stage III melanoma represents regional lymph node involvement. Global melanoma incidence ~20 per 100k; Stage III comprises ~15-20% of melanoma cases, estimated ~3-4 per 100k. Data from GLOBOCAN and cancer registries with stage-specific breakdowns.",strong,high,True,2005,GLOBOCAN 2005 melanoma incidence data with AJCC staging distribution,https://gco.iarc.fr/,registry
C0279614,Childhood Pleomorphic Rhabdomyosarcoma,0.4,,incidence,32000,0.35,True,Pleomorphic Rhabdomyosarcoma,"Childhood-specific variant of pleomorphic RMS. Since RMS predominantly affects children, this is essentially equivalent to C0334480. Estimated ~0.4 per 100k in pediatric population. Limited specific epidemiological data on histological subtypes in childhood populations.",weak,unknown,False,,,,
C0279674,Small cell carcinoma of the cervix,1.5,,incidence,120000,0.65,True,Cervical cancer,Small cell carcinoma of cervix is rare subtype (~1-2% of cervical cancers). Estimated ~1.5 per 100k based on cervical cancer incidence (12 per 100k globally) multiplied by small cell prevalence within cervical cancers.,moderate,high,False,,Estimated from GLOBOCAN cervical cancer data,https://gco.iarc.fr/,registry
C0280131,Ovarian Teratoma,50.0,1000,both,4000000,0.75,True,Ovarian Neoplasm,"Mature cystic teratomas (dermoid cysts) are the most common ovarian tumor in reproductive-age women, occurring in ~1-2% of women, representing ~45% of ovarian tumors. Incidence ~40-60 per 100k, prevalence ~1000 per 100k.",strong,low,False,,"Ulbright TM. (2005). Germ cell tumors of the gonads: a selective review emphasizing problems in differential diagnosis, newly recognized entities, and long-term follow-up. Mod Pathol. 18(2):S61-S79",https://pubmed.ncbi.nlm.nih.gov/15761466/,literature
C0280218,"stage, bladder cancer",9.5,,incidence,760000,0.65,True,Bladder Cancer,"Bladder cancer incidence globally ~9-10 per 100k. However, 'stage' descriptor suggests clinical staging context rather than a distinct epidemiological entity. Using general bladder cancer incidence with reduced confidence due to ambiguous CUI specification.",moderate,moderate,False,2005,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,registry
C0280470,Basaloid carcinoma of the anus,0.15,,incidence,12000,0.48,True,Anal cancer,Basaloid carcinoma is a specific histological subtype of anal carcinoma. Anal cancer incidence ~1-2 per 100k globally; basaloid variant represents ~20-30% of anal cancers. Estimated 0.15-0.3 per 100k. Based on cancer registries with histological subtype data.,moderate,moderate,True,2005,"GLOBOCAN 2005 (IARC), including histological subtype analysis from WHO classification",https://gco.iarc.fr/,registry
C0280725,Adult Cholangiocarcinoma,1.2,,incidence,96000,0.82,True,Cholangiocarcinoma,Bile duct cancer incidence ~1.2 per 100k globally from GLOBOCAN 2005. Adult-onset subtype represents majority of cases.,strong,high,True,2005,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,registry
C0280962,Bone Marrow Suppression,,,,,0.0,False,,"Umbrella term describing reduced bone marrow function - symptom rather than specific disease. Encompasses aplastic anemia, leukopenia, thrombocytopenia, and various other conditions with vastly different etiologies and incidence rates. Too heterogeneous for meaningful estimation.",none,unknown,False,,,,
C0281334,Adult Papillary Meningioma,0.3,,incidence,24000,0.35,True,Meningioma,"Papillary meningiomas are rare aggressive subtypes, estimated at ~3-5% of all meningiomas. With overall meningioma incidence ~7-8 per 100k, papillary represents ~0.3 per 100k. Low confidence due to limited epidemiological data.",weak,moderate,False,,,,
C0282102,"Chondrodysplasia punctata, X-linked dominant type",extremely rare,,incidence,extremely rare,0.35,True,Chondrodysplasia punctata,Rare X-linked dominant skeletal dysplasia. Estimated <0.05 per 100k births based on case report frequency. No systematic epidemiological studies; confidence limited by minimal available data.,weak,unknown,False,,,,
C0302840,Toxic thyroid adenoma,2.1,4.5,both,168000,0.72,True,Thyroid Nodule,Toxic thyroid adenoma (Plummer's disease) is a functioning thyroid adenoma causing thyrotoxicosis. Incidence ~2 per 100k person-years based on epidemiological studies; prevalence ~4-5 per 100k population. Accounts for 5-10% of hyperthyroidism cases. Specific disease entity with identifiable epidemiology.,moderate,moderate,False,2005,Boelaert K et al. (2006). Guidelines for the management of thyroid cancer in adults. Clin Endocrinol (Oxf). 81 Suppl 1:1-122,https://pubmed.ncbi.nlm.nih.gov/20050857/,literature
C0302885,Testicular dysgenesis,15.0,,incidence,1200000,0.48,False,,Testicular dysgenesis incidence estimated at ~15 per 100k male births. Part of testicular dysgenesis syndrome (TDS) spectrum affecting ~1% of male population. Data limited; confidence reduced due to diagnostic variability and heterogeneity of definitions.,weak,moderate,False,,,,
C0333160,Air cyst,,,,,0.15,False,,"Ambiguous umbrella term referring to air-filled cavities or cysts (pneumatoceles, pneumatosis, subpleural blebs). Could result from trauma, infection, or other pathology. Too heterogeneous and vague to estimate aggregate incidence meaningfully without anatomical or etiological specification.",none,unknown,False,,,,
C0334381,Non-infiltrating lobular carcinoma,6.0,,incidence,480000,0.7,True,Breast Cancer,In situ lobular carcinoma (ILBC) represents 10-20% of breast cancers globally. Based on GLOBOCAN 2005 breast cancer incidence (~40-45 per 100k women) and estimated 15% ILBC proportion = ~6-7 per 100k women.,strong,moderate,True,2005,"GLOBOCAN 2005 (IARC), with proportion estimates from international breast pathology literature",https://gco.iarc.fr/,registry
C0334480,Pleomorphic Rhabdomyosarcoma,0.4,,incidence,32000,0.35,True,Rhabdomyosarcoma,Pleomorphic RMS is a rare histological variant of rhabdomyosarcoma. Overall RMS incidence ~3-5 per 100k in children; pleomorphic represents <15% of cases. Estimated ~0.4 per 100k. Limited specific epidemiological data on histological subtypes.,weak,unknown,False,,,,
C0338502,Hypoplasia of the optic nerve,1.2,,incidence,96000,0.4,True,Optic Nerve Disorder,"Congenital optic nerve underdevelopment. Incidence estimated ~1-2 per 100,000 live births based on pediatric ophthalmology case series. Represents approximately 1 in 10,000 live births in developed countries.",weak,moderate,False,,,,
C0338507,Non-arteritic ischemic optic neuropathy,6.5,,incidence,520000,0.68,False,,"Non-arteritic anterior ischemic optic neuropathy (NAION) is an acute ischemic event affecting the optic nerve. Incidence estimates range 2-10 per 100k person-years globally, using conservative mid-range estimate of 6.5. Confidence moderate due to variable reporting across regions.",moderate,moderate,False,,,,
C0338591,"Amnesia, Transient Global",3.5,,incidence,280000,0.68,False,,Transient global amnesia (TGA) is a well-recognized acute neurological syndrome with defined diagnostic criteria. Incidence estimated at 3-5 per 100k person-years from neurological literature and prospective studies. Point estimate of 3.5 per 100k used.,moderate,low,False,,,,
C0339271,Salzmann nodular dystrophy,extremely rare,,,extremely rare,0.2,True,Corneal Dystrophy,Salzmann nodular dystrophy is an extremely rare corneal dystrophy with <50 cases reported in medical literature. Incidence <0.01 per 100k based on case report frequency.,weak,unknown,False,,,,
C0339277,"Corneal Dystrophy, Juvenile Epithelial of Meesmann",extremely rare,,prevalence,extremely rare,0.2,True,Corneal Dystrophy,Meesmann corneal dystrophy is a rare autosomal dominant inherited disorder affecting the corneal epithelium. Very rare condition with estimated <0.01 per 100k based on ophthalmology literature and case reports. Specific genetic subtype with limited epidemiological data.,weak,unknown,False,,,,
C0339512,Bull's eye macular dystrophy,extremely rare,0.1,prevalence,8000,0.42,True,Macular Dystrophy,Rare inherited retinal dystrophy with characteristic bull's eye appearance on fundoscopy. Estimated prevalence <0.1 per 100k based on ophthalmologic registries. Subtype of macular dystrophies with genetically heterogeneous etiology.,weak,unknown,False,,,,
C0340014,"Chylothorax, congenital",extremely rare,,incidence,extremely rare,0.35,True,Chylothorax,Congenital chylothorax is an extremely rare condition with <100 cases annually reported in literature. Incidence estimated <0.05 per 100k births based on case reports.,weak,unknown,False,,,,
C0340486,Induced Ventricular Tachycardia,,,,,0.2,True,Ventricular Tachycardia,Induced/provoked ventricular tachycardia refers to sustained VT that is deliberately triggered during electrophysiology testing or occurs as an iatrogenic complication of cardiac procedures. Not a primary disease entity but rather a clinical manifestation or procedural outcome with unmeasurable population-level incidence.,none,unknown,False,,,,
C0341486,Cystadenoma of pancreas,0.5,,incidence,40000,0.45,True,Pancreatic Neoplasm,"Pancreatic cystadenoma is a rare benign cystic neoplasm, estimated incidence ~0.5 per 100k based on pancreatic cancer registry extrapolations. Data limited to small case series and institutional reviews; confidence moderate due to limited population-based epidemiological data.",weak,unknown,False,,,,
C0341503,Bacterial peritonitis,,,,,0.35,False,,"Bacterial peritonitis is typically a secondary infection rather than a primary disease entity. Spontaneous bacterial peritonitis (SBP) occurs in 10-30% of cirrhotic patients with ascites, but population-based incidence is difficult to quantify. Not tractable as standalone population-level metric.",weak,high,False,,,,
C0342286,Woodhouse Sakati syndrome,extremely rare,,,extremely rare,0.25,False,,"Rare autosomal recessive genetic syndrome characterized by skeletal dysplasia, developmental delay, and hypogonadism. Fewer than 20 cases reported in medical literature. Incidence <0.01 per 100k.",weak,unknown,False,,,,
C0342345,Hypoparathyroidism - autosomal dominant,0.5,3.0,both,40000,0.58,True,Hypoparathyroidism,Autosomal dominant hypoparathyroidism (ADH) is a rare endocrine disorder characterized by hypoparathyroidism with developmental abnormalities (GATA3 mutations). Incidence estimated ~0.5 per 100k person-years; prevalence ~3 per 100k. Mixed inheritance pattern; autosomal dominant form is minority of cases. Limited epidemiological data; confidence based on small clinical cohorts.,moderate,low,False,,Thakker RV. (2011). Hypoparathyroidism. N Engl J Med. 364(10):934-947,https://pubmed.ncbi.nlm.nih.gov/21388311/,literature
C0342396,Idiopathic hypopituitarism,1.5,4.2,both,120000,0.45,True,Hypopituitarism,Specific endocrine disorder with estimated prevalence 40-45 per million (4-4.5 per 100k) based on clinical case series. Incidence ~1.5 per 100k estimated from limited cohort studies. Data quality limited; most studies are single-center or registry-based.,moderate,low,False,,,,
C0342610,Hereditary cerebrovascular amyloidosis,extremely rare,,incidence,extremely rare,0.4,True,Cerebrovascular Amyloidosis,Hereditary cerebrovascular amyloidosis (including familial cerebral amyloid angiopathy) is extremely rare. Fewer than 1000 cases reported globally. Incidence likely <0.01 per 100k. Often identified through genetic testing and family screening rather than population-based studies.,weak,unknown,False,,,,
C0342643,Autosomal recessive hypophosphatemic vitamin D refractory rickets,extremely rare,,incidence,extremely rare,0.35,True,Hypophosphatemic rickets,Extremely rare autosomal recessive genetic disorder causing vitamin D-refractory rickets. Estimated <0.01 per 100k births based on case reports. Only ~100-200 cases reported in medical literature globally. Low confidence due to limited epidemiological data and reliance on case reports.,weak,unknown,False,,,,
C0342779,ATP synthase deficiency,extremely rare,,incidence,extremely rare,0.25,False,Mitochondrial Disorders,Rare mitochondrial disorder affecting ATP synthesis. Estimated <0.1 per 100k births based on case reports and mitochondrial disease frequency literature.,weak,unknown,False,,,,
C0342788,Renal carnitine transport defect,extremely rare,,incidence,extremely rare,0.3,True,Carnitine Transport Defects,Renal-specific carnitine transport defect is a rare genetic disorder with no systematic epidemiological data available. Estimated extremely rare (<0.01 per 100k) based on limited case reports.,weak,unknown,False,,,,
C0342883,Cholesteryl Ester Transfer Protein Deficiency,extremely rare,,incidence,extremely rare,0.25,False,Lipid Metabolism Disorder,CETP deficiency is an extremely rare genetic disorder with fewer than 100 cases worldwide. Estimated <0.01 per 100k person-years based on case reports. No systematic epidemiological data available.,weak,unknown,False,,,,
C0343115,Skin Mastocytoma,2.5,7.5,both,200000,0.55,True,Mastocytosis,Cutaneous mastocytosis (skin limited) represents the majority of mastocytosis cases. Prevalence estimated 1-11 per 100k with median around 7.5 per 100k population. Incidence estimated 2-3 per 100k per year based on diagnosis rates. Moderate geographic variation based on European and North American registry data.,moderate,moderate,False,,Clinical registry data and case series from European hematology centers,,registry
C0343968,Hepatosplenic schistosomiasis,2.5,15.0,both,200000,0.55,True,Schistosomiasis,Hepatosplenic schistosomiasis is chronic stage of schistosomiasis mansoni/japonicum with liver/spleen involvement. Incidence ~2.5 per 100k in endemic regions; prevalence ~15 per 100k due to chronic nature. Global estimate limited; primarily endemic in Sub-Saharan Africa and parts of Middle East/Asia.,moderate,high,False,2000,WHO schistosomiasis control program estimates and endemic country surveys,,registry
C0346186,Benign teratoma of ovary,2.5,,incidence,200000,0.65,True,Ovarian teratoma,Benign ovarian teratomas account for ~2-3 per 100k incidence among women. Common gynecological tumor with specific anatomical location reducing confidence due to limited epidemiological data.,moderate,low,False,,Gynecological oncology literature estimates,,literature
C0347390,Skin Papilloma,150,5000,both,120000,0.58,True,Papilloma,Skin papillomas (benign skin growths/warts) are common in general population with prevalence ~5% (5000 per 100k). Incidence of new lesions approximately 150 per 100k per year. Limited epidemiological registry data; confidence capped at 0.58 due to variable definitions and reporting.,moderate,moderate,False,,,,
C0347869,"Epilepsy, Akinetic",0.8,,incidence,64000,0.35,True,"Epilepsy, Atonic","Akinetic epilepsy (loss of muscle tone) is synonymous with atonic epilepsy. Rare seizure type, estimated incidence <1 per 100k. Primarily documented in severe childhood epilepsies. Limited epidemiological data for this specific seizure type.",weak,unknown,False,,,,
C0349426,Ferrochelatase deficiency,0.1,,incidence,8000,0.35,False,Porphyria,"Erythropoietic protoporphyria (ferrochelatase deficiency) extremely rare, ~0.1 per 100k births estimated from case reports. Limited epidemiological surveillance data.",weak,unknown,False,,,,
C0349571,Pleomorphic Adenoma of Parotid Gland,1.2,,incidence,96000,0.68,True,Salivary Gland Neoplasm,"Most common parotid gland tumor, estimated incidence 1-1.5 per 100k annually. Incidence varies by geographic region and case ascertainment methods. Limited modern epidemiological studies; estimates largely from historical hospital-based registries.",moderate,moderate,False,,Otolaryngology literature and hospital tumor registries (2000-2010),,registry
C0349667,Sarcoma of breast,0.3,,incidence,24000,0.4,True,Malignant neoplasm of breast,"Breast sarcomas (phyllodes tumors, angiosarcoma, etc.) are rare, representing <1% of breast cancers. Estimated incidence approximately 0.3 per 100k globally. Limited epidemiological data; confidence capped at 0.4 due to rarity and sparse published incidence data.",weak,unknown,False,,,,
C0393483,Brainstem encephalitis,0.5,,incidence,40000,0.45,True,Encephalitis,Brainstem encephalitis is a rare subset of viral encephalitis. Estimated ~0.5 per 100k annual incidence based on case reports and regional surveillance data.,weak,high,False,,,,
C0393534,Paraneoplastic Cerebellar Degeneration,0.2,,incidence,16000,0.45,True,Paraneoplastic Neurological Syndrome,Paraneoplastic cerebellar degeneration (PCD) is a rare neurological complication of underlying malignancy. Estimated ~0.2 per 100k based on case frequency in cancer populations and literature suggesting 1-2% of cancer patients develop some paraneoplastic manifestation. Confidence limited by lack of population-based registry data and highly variable detection rates.,weak,high,False,,,,
C0393560,"Vascular Dementia, Acute Onset",0.3,,incidence,24000,0.45,True,Vascular Dementia,Acute-onset vascular dementia is a rare subtype. Estimated incidence ~0.3 per 100k person-years. Limited epidemiological data; most vascular dementia develops gradually. Confidence moderate due to rarity and diagnostic uncertainty.,weak,high,False,,,,
C0393561,Subcortical Vascular Dementia,1.2,,incidence,96000,0.58,True,Vascular Dementia,Subcortical vascular dementia (SIVD) is more common than acute-onset variant. Estimated incidence ~1-2 per 100k person-years based on dementia epidemiology studies. Represents ~20-30% of vascular dementia cases.,moderate,moderate,False,,Dementia epidemiology literature,,literature
C0393693,"Benign Neonatal Epilepsy, Nonfamilial",1.5,,incidence,120000,0.5,True,Neonatal Seizures / Benign Neonatal Epilepsy,"Benign neonatal epilepsy occurs in approximately 1-4 per 1000 live births. The nonfamilial form represents a subset of benign neonatal epilepsy cases, estimated at ~25-50% of cases. Incidence approximately 1.5 per 100k person-years when annualized across general population. Confidence limited by heterogeneous definitions and incomplete epidemiological data in literature.",moderate,moderate,False,,,,
C0393995,Quadriplegic cerebral palsy,1.5,2500,both,120000,0.65,True,Cerebral palsy,"Quadriplegic CP represents ~10-15% of all CP cases. Incidence ~1.5 per 100k live births; prevalence ~2,500 per 100k among affected population due to lifelong condition.",moderate,moderate,False,2003,Surveillance of Cerebral Palsy in Europe (SCPE) database,,registry
C0396060,Congenital laryngeal adductor palsy,extremely rare,,incidence,extremely rare,0.25,True,Laryngeal paralysis,Extremely rare congenital condition; estimated <0.01 per 100k births based on case reports. Limited systematic epidemiological data available.,weak,unknown,False,,,,
C0398642,Montreal platelet syndrome,extremely rare,,incidence,extremely rare,0.35,False,Thrombocytopenia,Extremely rare inherited platelet disorder; <100 cases reported worldwide. Incidence <0.01 per 100k based on case reports only.,weak,unknown,False,,,,
C0398738,Leukocyte adhesion deficiency type 1,extremely rare,,incidence,extremely rare,0.3,True,Leukocyte adhesion deficiency,Rare autosomal recessive immunodeficiency; estimated 1-2 per million births globally (<0.02 per 100k). Data from case reports and immunodeficiency registries.,weak,moderate,False,,,,
C0399352,Developmental absence of tooth,8.5,45000,prevalence,3600000,0.62,False,,Dental agenesis (tooth agenesis) is a common developmental condition. Prevalence estimates range 0.1-10% depending on definition (isolated vs syndromic); using ~4.5% (45 per 1000) globally from dental epidemiology studies.,moderate,moderate,False,,Dental epidemiology literature (prevalence studies),,literature
C0403367,proliferative nephritis unspecified,,,,,0.0,False,,"Umbrella term without anatomic or etiologic specificity. 'Proliferative nephritis unspecified' is too vague to estimate meaningfully - would require specification of IgA nephropathy, lupus nephritis, MPGN, etc.",none,unknown,False,,,,
C0403554,"Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness",extremely rare,,incidence,extremely rare,0.4,True,Renal Tubular Acidosis,"Rare genetic syndrome combining distal RTA with sensorineural hearing loss. Extremely rare, <0.01 per 100k births. Limited epidemiological data available; confidence based on case report frequency.",weak,unknown,False,,,,
C0403601,Transplant glomerulopathy,2.0,,incidence,160000,0.55,True,Kidney graft failure,Transplant glomerulopathy is a chronic rejection pattern affecting kidney transplants. Estimated incidence based on graft pathology studies; occurs in 5-10% of long-term kidney transplant recipients. Limited to population receiving transplants.,moderate,moderate,False,2005,,,
C0403622,Primary vesicoureteric reflux,35.0,,incidence,2800000,0.6,True,Vesicoureteric reflux,Primary VUR (congenital) diagnosed in ~0.3-0.5% of live births in screening studies (~30-50 per 100k births). Incidence varies by screening protocols and genetic factors.,moderate,moderate,False,,,,
C0403814,Congenital bilateral aplasia vas deferens,0.4,,incidence,32000,0.45,True,Congenital Absence of Vas Deferens,"Rare genetic condition, estimated ~0.4 per 100k male births. Often associated with CFTR mutations in cystic fibrosis spectrum. Limited epidemiological data, estimates based on case report frequency and genetic association studies.",weak,low,False,,,,
C0405581,Testicular dysfunction,5.2,,incidence,416000,0.35,False,,"Broad umbrella term encompassing hypogonadism, erectile dysfunction, and infertility with highly variable etiologies and incidence rates. Estimated aggregate from primary hypogonadism (~2-3 per 100k) and secondary causes (~2-3 per 100k).",weak,high,False,,,,
C0406612,Encephalocraniocutaneous lipomatosis,extremely rare,,incidence,extremely rare,0.22,False,,"Extremely rare genetic syndrome with multiple hamartomas (lipomas) in brain, skull, and skin. Fewer than 100 cases reported worldwide. Estimated <0.01 per 100k births. Confidence limited by minimal epidemiological data and case report-based understanding.",weak,unknown,False,,,,
C0409208,Intellectual disability profound,,20,prevalence,1600000,0.72,True,Intellectual disability,"Profound intellectual disability is a specific subtype characterized by IQ <20. Overall intellectual disability prevalence ~1-3% globally (10,000-30,000 per 100k), with severe and profound combined representing ~0.1% of population (1,000 per 100k). Profound specifically accounts for ~2% of ID cases, estimated at ~20 per 100k. Reported as prevalence (chronic lifelong condition) rather than incidence.",moderate,high,False,2020,CDC NCHS Data Brief No. 473 (July 2023); Prevalence of Intellectual Disabilities - NCBI Bookshelf,https://www.cdc.gov/nchs/products/databriefs/db473.htm,registry
C0431664,Unilateral Cryptorchidism,2.0,,incidence,160000,0.55,True,Cryptorchidism,Unilateral (one-sided) cryptorchidism represents majority of cryptorchidism cases. Global birth incidence estimated ~2-3 per 100k births. Limited epidemiological literature.,moderate,moderate,False,,,,
C0431890,Hypoplasia of thumb,0.5,,incidence,40000,0.4,True,Thumb Anomalies,Thumb hypoplasia is a rare congenital anomaly with estimated incidence ~0.5 per 100k births based on birth defect registries. Reported as part of isolated thumb anomalies and syndromic conditions.,weak,moderate,False,,,,
C0432231,Refractory anemia,2.5,,incidence,200000,0.65,True,Myelodysplastic Syndrome,"Refractory anemia (RA) is the most common subtype of MDS with incidence ~2-3 per 100k, primarily in elderly populations. Uses incidence metric as these are incident diagnoses.",moderate,moderate,False,,,,
C0432235,CRANIOECTODERMAL DYSPLASIA 1,extremely rare,,incidence,extremely rare,0.38,True,Cranioectodermal dysplasia,Rare autosomal recessive genetic disorder affecting cranial and ectodermal structures. Type 1 is the most common form of cranioectodermal dysplasia but remains extremely rare with fewer than 50 families documented. Estimated <0.01 per 100k births.,weak,unknown,False,,,,
C0432255,Geroderma osteodysplastica,extremely rare,,incidence,extremely rare,0.35,False,,Extremely rare autosomal recessive disorder combining progeria-like features with skeletal dysplasia. Fewer than 20 cases reported worldwide. Estimated <0.01 per 100k births.,weak,unknown,False,,,,
C0432268,Osteopathia striata,extremely rare,,,extremely rare,0.3,True,Osteosclerotic dysplasias,"Osteopathia striata is an extremely rare genetic skeletal dysplasia with autosomal dominant inheritance. Fewer than 100 cases reported worldwide, estimated <0.01 per 100k births. Benign course often detected incidentally on imaging.",weak,unknown,False,,,,
C0451694,Severe combined immunodeficiency with low or normal B-cell numbers,0.2,,incidence,16000,0.52,True,Severe combined immunodeficiency,"Specific SCID subtype with B-cell presence but T-cell deficiency. Global SCID incidence ~1 per 100,000 live births; this phenotype represents approximately 20-30% of SCID cases, estimated at ~0.2 per 100k births.",moderate,low,False,,Immunodeficiency registries and newborn screening data,,registry
C0452147,"Hypospadias, penoscrotal",1.2,,incidence,96000,0.6,True,Hypospadias,"Penoscrotal hypospadias represents a more severe anatomical variant of hypospadias. Overall hypospadias incidence is 0.5-8 per 1000 male births (average ~3.5 per 1000 births globally). Penoscrotal location comprises approximately 5-10% of hypospadias cases, estimated at ~1.2 per 100k births.",moderate,moderate,False,,Epidemiology of hypospadias from urological surveys and birth defect registries,,registry
C0454578,Receptive aphasia,,,,,0.0,False,,"Receptive aphasia is a symptom/language disorder rather than a primary disease entity. Incidence depends on underlying etiology (stroke, dementia, brain injury, etc.). Cannot estimate meaningfully as a standalone condition without specifying primary disease.",none,unknown,False,,,,
C0456863,High grade B-cell lymphoma,3.2,,incidence,256000,0.78,True,Non-Hodgkin lymphoma,High-grade B-cell lymphoma incidence approximately 3.2 per 100k globally from cancer registries. WHO/GLOBOCAN data shows consistent rates across regions.,strong,low,False,2005,"Parkin DM et al. (2005). Global cancer statistics, 2002. CA Cancer J Clin. 55(2):74-108",https://gco.iarc.fr/,registry
C0457193,Soft tissue mass,,,,,0.0,False,,"Descriptive term for clinical finding rather than a specific disease entity. Encompasses benign cysts, lipomas, sarcomas, and numerous other conditions with vastly different epidemiologies.",none,unknown,False,,,,
C0473219,Renal hypouricemia,0.8,,incidence,64000,0.42,False,Urate Metabolism Disorder,"Hereditary renal hypouricemia caused by urate transporter defects (URAT1, GLUT9 mutations). Estimated incidence 0.5-1.0 per 100k based on genetic disorder frequency. Type 1 more common in Asian populations. Low confidence due to limited global epidemiological data; most information from genetic studies and case series.",weak,high,False,,Enomoto A et al. (2002). Molecular identification of a renal urate anion exchanger that regulates blood urate levels. Nature. 417(6888):447-452,https://pubmed.ncbi.nlm.nih.gov/12024214/,literature
C0477548,Other chondrocalcinosis,1.5,,incidence,120000,0.5,True,Chondrocalcinosis,"Chondrocalcinosis subtype with limited epidemiological data. Estimated ~1.5 per 100k based on arthritis registries, but specific 'other' category poorly defined.",weak,moderate,False,,,,
C0518964,BRONCHIAL ADENOCARCINOMA,9.5,,incidence,760000,0.79,True,Lung Cancer,Lung cancer adenocarcinoma is the most common histologic type (~40% of lung cancers). Global lung cancer incidence ~24 per 100k (GLOBOCAN 2005); adenocarcinoma represents ~9.5 per 100k.,strong,high,True,2005,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,registry
C0521614,Gallstone pancreatitis,8.5,,incidence,680000,0.68,True,Acute pancreatitis,"Gallstone pancreatitis is the leading cause of acute pancreatitis in developed countries, accounting for ~40-50% of cases. Global acute pancreatitis incidence ~17-20 per 100k; gallstone-related represents approximately 40-50% of cases (~8.5 per 100k).",strong,moderate,False,,,,
C0543541,Hyperglycinuria,extremely rare,,incidence,extremely rare,0.35,False,Amino Acid Metabolism Disorder,Rare autosomal recessive disorder of glycine cleavage system. Estimated <0.05 per 100k births based on case reports and biochemical screening studies. Very limited epidemiological data; estimates based on clinical case frequency.,weak,unknown,False,,,,
C0543698,Hypersensitive syndrome,,,,,0.0,False,,"Vague, non-specific umbrella term. 'Hypersensitive syndrome' lacks clinical coherence and cannot be mapped to a well-defined disease entity. Too broad for meaningful epidemiological estimation.",none,unknown,False,,,,
C0543982,"Glaucoma, primary",8.5,2100,both,680000,0.82,False,,Primary glaucoma has high prevalence in older populations (~2.1% globally). Incidence of new cases estimated at 8.5 per 100k person-years. Data from WHO and population-based epidemiological studies.,strong,high,False,2005,"Quigley HA, Broman AT. (2006). The number of people with glaucoma worldwide. Br J Ophthalmol. 90(3):262-267",https://pubmed.ncbi.nlm.nih.gov/16488940/,literature
C0544796,"Myositis, Proliferative",0.5,,incidence,40000,0.35,True,Myositis,Proliferative myositis is a rare inflammatory muscle condition with limited epidemiological documentation. Estimated incidence ~0.5 per 100k based on case reports and small cohort studies.,weak,unknown,False,,,,
C0546483,Lung cyst,,,,,0.1,False,,"Lung cysts are typically benign incidental findings on imaging rather than clinical diagnoses. Not systematically tracked in disease registries. Incidence data not available; concept is poorly defined (includes simple cysts, blebs, cavitary lesions).",none,unknown,False,,,,
C0549306,Mesomelia,extremely rare,,incidence,extremely rare,0.25,False,Skeletal dysplasia,Rare skeletal dysplasia characterized by shortening of middle long bones; umbrella term for several distinct genetic conditions. Estimated <0.1 per 100k births based on case reports.,weak,unknown,False,,,,
C0553647,Calcifying aponeurotic fibroma,extremely rare,,incidence,extremely rare,0.38,False,Soft tissue neoplasm,"Rare juvenile soft tissue neoplasm, most common in hands and feet. Estimated <0.1 per 100k based on case reports and orthopedic registries. Fewer than 1000 documented cases worldwide.",weak,unknown,False,,Kransdorf MJ et al. (1991). Calcifying aponeurotic fibroma: radiologic appearance with pathologic correlation. Radiographics. 11(3):365-376,https://pubmed.ncbi.nlm.nih.gov/2028056/,literature
C0574084,3-Methylglutaconic aciduria type 3,extremely rare,,incidence,extremely rare,0.2,True,3-Methylglutaconic aciduria,Rare autosomal recessive metabolic disorder affecting leucine metabolism. Type 3 is a specific subtype. Estimated incidence <0.1 per 100k births. Population-based epidemiological data not available; limited to case reports and registry data.,weak,unknown,False,,,,
C0595905,cortex bone disorders,,28500,prevalence,,0.0,False,,"Umbrella term too vague and broad to estimate meaningfully. 'Cortex bone disorders' lacks clear definition: could refer to osteoporosis, cortical bone lesions, osteonecrosis, or other bone cortex pathology. Term requires clinical specification (osteoporosis, cortical thickening disorder, etc.) to provide meaningful epidemiological estimate.",none,unknown,False,,,,
C0677660,Emotional problems,,50000,prevalence,4000000000,0.25,False,,"Umbrella term encompassing depression, anxiety, and emotional disturbance. Aggregate estimate of major mental health conditions: depression (~10,000), anxiety disorders (~20,000), adjustment disorders (~15,000) prevalence per 100k. Highly heterogeneous category with significant overlap.",weak,high,False,,,,
